gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,33.6,96.0,1785366629.1985822
,,0.0,33.63,96.0,1785366630.2438433
,,0.0,35.07,96.0,1785366631.294618
,,0.0,33.67,96.0,1785366632.339398
,,0.0,33.67,96.0,1785366633.388757
,,0.0,35.09,96.0,1785366634.4394007
,,0.0,33.66,96.0,1785366635.4888492
,,0.0,33.71,96.0,1785366636.5390828
,,0.0,35.15,96.0,1785366637.587167
,,0.0,33.66,96.0,1785366638.63529
,,0.0,33.71,96.0,1785366639.68271
,,0.0,33.74,96.0,1785366640.7327206
,,0.0,35.18,96.0,1785366641.7818348
,,0.0,33.74,96.0,1785366642.8328404
,,0.0,33.79,96.0,1785366643.8838763
,,0.0,35.28,96.0,1785366644.9409246
,,0.0,33.85,96.0,1785366645.9904866
,,0.0,33.82,96.0,1785366647.0412126
,,0.0,35.36,96.0,1785366648.090848
,,0.0,33.78,96.0,1785366649.1388361
,,0.0,33.77,96.0,1785366650.188107
,,0.0,33.84,96.0,1785366651.2354994
,,0.0,34.84,96.0,1785366652.2848945
,,0.0,33.85,96.0,1785366653.3324194
,,0.0,33.83,96.0,1785366654.3796618
,,0.0,35.38,96.0,1785366655.433636
,,0.0,33.81,96.0,1785366656.4836142
,,0.0,33.82,96.0,1785366657.5328085
,,0.0,34.04,96.0,1785366658.5782437
,,0.0,34.07,96.0,1785366659.6237366
,,0.0,33.9,96.0,1785366660.6719177
,,0.0,33.91,96.0,1785366661.7241573
,,0.0,35.3,96.0,1785366662.770023
,,0.0,33.94,96.0,1785366663.8172421
,,0.0,33.93,96.0,1785366664.8635442
,,0.0,35.2,96.0,1785366665.911583
,,0.0,33.91,96.0,1785366666.9633985
,,0.0,33.91,96.0,1785366668.008565
,,0.0,33.91,96.0,1785366669.058775
,,0.0,35.47,96.0,1785366670.1062243
,,0.0,33.92,96.0,1785366671.1581166
,,0.0,33.91,96.0,1785366672.2087903
,,0.0,35.31,96.0,1785366673.2557335
,,0.0,33.93,96.0,1785366674.3077216
,,0.0,33.97,96.0,1785366675.3531122
,,0.0,35.43,96.0,1785366676.4046352
,,0.0,33.93,96.0,1785366677.454234
,,0.0,33.94,96.0,1785366678.5003536
