gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,35.33,96.0,1785364282.6316895
,,0.0,25.57,96.0,1785364283.678199
,,0.0,35.14,96.0,1785364284.7234929
,,0.0,35.18,96.0,1785364285.7715373
,,0.0,28.64,0.0,1785364286.8207865
,,0.0,32.88,96.0,1785364287.8457947
,,0.0,35.21,96.0,1785364288.8915412
,,0.0,35.3,96.0,1785364289.940269
,,0.0,29.3,96.0,1785364290.9859827
,,0.0,37.11,96.0,1785364292.0132065
,,0.0,35.24,96.0,1785364293.0534995
,,0.0,26.68,11.0,1785364294.099735
,,0.0,38.73,96.0,1785364295.1424372
,,0.0,35.24,96.0,1785364296.1876929
,,0.0,33.23,96.0,1785364297.238629
,,0.0,33.63,0.0,1785364298.263739
,,0.0,35.24,96.0,1785364299.3129416
,,0.0,35.29,96.0,1785364300.36483
,,0.0,28.49,96.0,1785364301.4111435
,,0.0,37.86,0.0,1785364302.4346552
,,0.0,35.2,96.0,1785364303.4809303
,,0.0,35.26,96.0,1785364304.5246344
,,0.0,24.29,96.0,1785364305.5706632
,,0.0,40.99,29.0,1785364306.5956798
,,0.0,35.29,96.0,1785364307.643239
,,0.0,35.27,96.0,1785364308.6881726
,,0.0,20.8,0.0,1785364309.7307427
,,0.0,40.17,96.0,1785364310.753708
,,0.0,35.2,96.0,1785364311.7970243
,,0.0,35.23,96.0,1785364312.8468332
,,0.0,28.24,0.0,1785364313.8932424
,,0.0,36.36,96.0,1785364314.9366915
,,0.0,35.26,96.0,1785364315.983016
,,0.0,35.31,96.0,1785364317.0286446
,,0.0,30.65,0.0,1785364318.0731323
,,0.0,35.25,96.0,1785364319.1157064
,,0.0,35.26,96.0,1785364320.1627748
,,0.0,34.45,96.0,1785364321.2134712
,,0.0,32.22,0.0,1785364322.2376301
,,0.0,35.26,96.0,1785364323.2956357
,,0.0,35.26,96.0,1785364324.344082
,,0.0,30.8,96.0,1785364325.3914244
,,0.0,35.16,96.0,1785364326.4358358
,,0.0,35.23,96.0,1785364327.4777048
,,0.0,35.26,96.0,1785364328.5237095
,,0.0,30.46,96.0,1785364329.5718365
,,0.0,35.06,96.0,1785364330.6165304
,,0.0,35.19,96.0,1785364331.6604164
,,0.0,33.74,96.0,1785364332.7054763
,,0.0,32.71,96.0,1785364333.7296436
,,0.0,35.15,96.0,1785364334.7759821
,,0.0,35.17,96.0,1785364335.8197987
,,0.0,29.53,95.0,1785364336.871284
,,0.0,30.37,96.0,1785364337.8949738
,,0.0,35.15,96.0,1785364338.93308
,,0.0,35.15,96.0,1785364339.979218
,,0.0,25.19,39.0,1785364341.0242448
,,0.0,41.84,96.0,1785364342.0478354
,,0.0,35.19,96.0,1785364343.0975451
,,0.0,35.21,96.0,1785364344.141291
,,0.0,28.94,10.0,1785364345.1880395
,,0.0,35.15,96.0,1785364346.2333314
